 11109 1995 UG8         13.60  0.15 0.010   25.7
 11110 1995 VT1         12.40  0.15 0.010   44.6
 11111 Repunit          13.40  0.15 0.010   28.2
 11112 Cagnoli          13.70  0.15 0.010   24.5
 11113 1995 WW3         13.20  0.15 0.010   30.9
 11114 1995 WV5         13.40  0.15 0.010   28.2
 11115 Kariya           14.10  0.15 0.010   20.4
 11116 1996 EK          14.20  0.15 0.010   19.5
 11117 1996 LP1         15.30  0.15 0.010   11.7
 11118 Modra            14.50  0.15 0.010   17.0
 11119 1996 PS9         13.90  0.15 0.010   22.4
 11120 Pancaldi         14.80  0.15 0.010   14.8
 11121 Malpighi         15.40  0.15 0.010   11.2
 11122 Eliscolombini    14.20  0.15 0.010   19.5
 11123 Aliciaclaire     14.10  0.15 0.010   20.4
 11124 Mikulasek        14.60  0.15 0.010   16.2
 11125 1996 TL10        14.70  0.15 0.010   15.5
 11126 Dolecek          13.90  0.15 0.010   22.4
 11127 Hagi             14.20  0.15 0.010   19.5
 11128 Ostravia         14.30  0.15 0.010   18.6
 11129 1996 VS5         13.00  0.15 0.010   33.8
 11130 1996 VA30        14.30  0.15 0.010   18.6
 11131 1996 VO30        13.80  0.15 0.010   23.4
 11132 1996 WU          13.00  0.15 0.010   33.8
 11133 1996 XY          13.40  0.15 0.010   28.2
 11134 Ceske Budejovice 13.90  0.15 0.010   22.4
 11135 1996 XF3         13.90  0.15 0.010   22.4
 11136 Shirleymarinus   14.10  0.15 0.010   20.4
 11137 1996 XE19        13.00  0.15 0.010   33.8
 11138 1996 XC31        14.40  0.15 0.010   17.8
 11139 1996 YF2         13.30  0.15 0.010   29.5
 11140 1997 AP1         12.90  0.15 0.010   35.4
 11141 1997 AX14        14.10  0.15 0.010   20.4
 11142 Facchini         13.70  0.15 0.010   24.5
 11143 1997 BF7         13.30  0.15 0.010   29.5
 11144 Radiocommunicata 14.00  0.15 0.010   21.4
 11145 1997 QH1         13.90  0.15 0.010   22.4
 11146 1997 WD3         13.00  0.15 0.010   33.8
 11147 Delmas           12.60  0.15 0.010   40.7
 11148 1997 XO8         14.70  0.15 0.010   15.5
 11149 1997 XZ9         13.70  0.15 0.010   24.5
 11150 Bragg            14.50  0.15 0.010   17.0
 11151 1997 YZ2         12.40  0.15 0.010   44.6
 11152 1997 YH5         14.10  0.15 0.010   20.4
 11153 1997 YB10        13.30  0.15 0.010   29.5
 11154 1997 YD10        14.00  0.15 0.010   21.4
 11155 1997 YW13        13.70  0.15 0.010   24.5
 11156 Al-Khwarismi     14.00  0.15 0.010   21.4
 11157 1998 AJ          13.00  0.15 0.010   33.8
 11158 Cirou            14.80  0.15 0.010   14.8
 11159 1998 BH1         15.10  0.15 0.010   12.9
 11160 1998 BH7         14.30  0.15 0.010   18.6
 11161 1998 BA8         14.20  0.15 0.010   19.5
 11162 1998 BG8         13.60  0.15 0.010   25.7
 11163 1998 CR          12.80  0.15 0.010   37.1
 11164 1998 DW2         13.50  0.15 0.010   26.9
 11165 1998 DE5         14.10  0.15 0.010   20.4
 11166 Anatolefrance    13.60  0.15 0.010   25.7
 11167 Kunzak           14.90  0.15 0.010   14.1
 11168 1998 FO15        14.70  0.15 0.010   15.5
 11169 1998 FW33        14.40  0.15 0.010   17.8
 11170 1998 FY34        13.50  0.15 0.010   26.9
 11171 1998 FB42        13.40  0.15 0.010   28.2
 11172 1998 FT54        13.70  0.15 0.010   24.5
 11173 1998 FA59        15.00  0.15 0.010   13.5
 11174 1998 FR67        15.10  0.15 0.010   12.9
 11175 1998 FY67        12.90  0.15 0.010   35.4
 11176 1998 FD68        14.20  0.15 0.010   19.5
 11177 1998 FH77        13.10  0.15 0.010   32.3
 11178 1998 FR101       13.80  0.15 0.010   23.4
 11179 1998 FB109       13.70  0.15 0.010   24.5
 11180 1998 FU117       13.80  0.15 0.010   23.4
 11181 1998 FG118       12.70  0.15 0.010   38.9
 11182 1998 GM6         13.40  0.15 0.010   28.2
 11183 1998 GB7         12.70  0.15 0.010   38.9
 11184 1998 HJ9         12.90  0.15 0.010   35.4
 11185 1998 HS100       13.30  0.15 0.010   29.5
 11186 1998 HC120       13.50  0.15 0.010   26.9
 11187 Richoliver       14.30  0.15 0.010   18.6
 11188 1998 KD50        12.60  0.15 0.010   40.7
 11189 1998 QQ43        14.80  0.15 0.010   14.8
 11190 1998 RM52        15.30  0.15 0.010   11.7
 11191 1998 XW16        12.50  0.15 0.010   42.6
 11192 1998 XX49        13.20  0.15 0.010   30.9
 11193 Merida           12.50  0.15 0.010   42.6
 11194 1998 YE          13.70  0.15 0.010   24.5
 11195 Woomera          14.00  0.15 0.010   21.4
 11196 1999 BO9         13.00  0.15 0.010   33.8
 11197 1999 CY25        14.30  0.15 0.010   18.6
 11198 1999 CV40        12.90  0.15 0.010   35.4
 11199 1999 CC82        12.70  0.15 0.010   38.9
 11200 1999 CV121       12.10  0.15 0.010   51.2
 11201 1999 EL5         14.50  0.15 0.010   17.0
 11202 Teddunham        12.50  0.15 0.010   42.6
 11203 1999 FV26        14.60  0.15 0.010   16.2
 11204 1999 FQ28        13.30  0.15 0.010   29.5
 11205 1999 FY28        12.60  0.15 0.010   40.7
 11206 1999 FR29        14.30  0.15 0.010   18.6
 11207 1999 FQ58        14.90  0.15 0.010   14.1
 11208 1999 GT16        13.20  0.15 0.010   30.9
 11209 1999 GP18        12.80  0.15 0.010   37.1
 11210 1999 GP22        14.00  0.15 0.010   21.4
 11211 1999 GD24        13.60  0.15 0.010   25.7
 11212 Tebbutt          14.60  0.15 0.010   16.2
 11213 1999 HF8         13.10  0.15 0.010   32.3
 11214 1999 HP8         13.70  0.15 0.010   24.5
 11215 1999 HN10        13.10  0.15 0.010   32.3
 11216 1999 JG1         14.40  0.15 0.010   17.8
 11217 1999 JC4         15.20  0.15 0.010   12.3
 11218 1999 JD20        13.40  0.15 0.010   28.2
 11219 1999 JN20        14.80  0.15 0.010   14.8
 11220 1999 JM25        13.70  0.15 0.010   24.5
 11221 1999 JO26        12.20  0.15 0.010   48.9
 11222 1999 JR27        13.30  0.15 0.010   29.5
 11223 1999 JC30        12.90  0.15 0.010   35.4
 11224 1999 JP32        13.60  0.15 0.010   25.7
 11225 1999 JD36        14.80  0.15 0.010   14.8
 11226 1999 JO36        13.10  0.15 0.010   32.3
 11227 1999 JR43        14.10  0.15 0.010   20.4
 11228 1999 JW49        14.60  0.15 0.010   16.2
 11229 1999 JX52        14.80  0.15 0.010   14.8
 11230 1999 JV57        13.50  0.15 0.010   26.9
 11231 1999 JF59        13.60  0.15 0.010   25.7
 11232 1999 JA77        12.60  0.15 0.010   40.7
 11233 1999 JA82        13.00  0.15 0.010   33.8
 11234 1999 JS82        12.60  0.15 0.010   40.7
 11235 1999 JP91        13.20  0.15 0.010   30.9
 11236 1999 KX14        14.20  0.15 0.010   19.5
 11237 1999 KE15        13.40  0.15 0.010   28.2
 11238 2044 P-L         14.70  0.15 0.010   15.5
 11239 4141 P-L         13.70  0.15 0.010   24.5
 11240 4175 P-L         15.20  0.15 0.010   12.3
 11241 6792 P-L         13.80  0.15 0.010   23.4
 11242 2144 T-1         15.60  0.15 0.010   10.2
 11243 2157 T-1         13.40  0.15 0.010   28.2
 11244 4314 T-2         14.40  0.15 0.010   17.8
 11245 3100 T-3         14.90  0.15 0.010   14.1
 11246 4250 T-3         14.70  0.15 0.010   15.5
 11247 4280 T-3         13.30  0.15 0.010   29.5
 11248 4354 T-3         15.10  0.15 0.010   12.9
 11249 1971 FD          11.60  0.15 0.010   64.5
 11250 1972 AU          13.40  0.15 0.010   28.2
 11251 Icarion          11.90  0.15 0.010   56.2
 11252 Laertes          10.70  0.15 0.010   97.6
 11253 Mesyats          15.10  0.15 0.010   12.9
 11254 1977 DL2         14.50  0.15 0.010   17.0
 11255 1977 DC4         13.50  0.15 0.010   26.9
 11256 1978 RO8         15.60  0.15 0.010   10.2
 11257 1978 TP2         14.50  0.15 0.010   17.0
 11258 1978 VP1         13.20  0.15 0.010   30.9
 11259 1978 VD3         14.80  0.15 0.010   14.8
 11260 1978 VD9         14.50  0.15 0.010   17.0
 11261 1978 XK          13.30  0.15 0.010   29.5
 11262 1979 MP3         15.10  0.15 0.010   12.9
 11263 1979 OA          13.30  0.15 0.010   29.5
 11264 1979 UC4         13.90  0.15 0.010   22.4
 11265 1981 EU34        15.50  0.15 0.010   10.7
 11266 1981 ES41        13.70  0.15 0.010   24.5
 11267 1981 UE28        13.70  0.15 0.010   24.5
 11268 1985 UF5         14.10  0.15 0.010   20.4
 11269 Knyr             14.20  0.15 0.010   19.5
 11270 1988 EA2         14.50  0.15 0.010   17.0
 11271 1988 KB          13.60  0.15 0.010   25.7
 11272 1988 RK          14.10  0.15 0.010   20.4
 11273 1988 RN11        11.60  0.15 0.010   64.5
 11274 1988 SX2         13.80  0.15 0.010   23.4
 11275 1988 SL3         10.90  0.15 0.010   89.0
 11276 1988 TM1         14.30  0.15 0.010   18.6
 11277 1988 TW2         12.90  0.15 0.010   35.4
 11278 Telesio          14.70  0.15 0.010   15.5
 11279 1989 TC          14.30  0.15 0.010   18.6
 11280 1989 TY10        14.70  0.15 0.010   15.5
 11281 1989 UM1         14.60  0.15 0.010   16.2
 11282 1989 UY2         13.70  0.15 0.010   24.5
 11283 1989 UX4         14.50  0.15 0.010   17.0
 11284 Belenus          17.80  0.15 0.010    3.7
 11285 1990 QU3         14.30  0.15 0.010   18.6
 11286 1990 RO8         14.80  0.15 0.010   14.8
 11287 1990 SX          12.50  0.15 0.010   42.6
 11288 1990 XU          12.90  0.15 0.010   35.4
 11289 Frescobaldi      13.60  0.15 0.010   25.7
 11290 1991 RA1         13.90  0.15 0.010   22.4
 11291 1991 RZ10        14.00  0.15 0.010   21.4
 11292 1991 RC28        13.80  0.15 0.010   23.4
 11293 1991 XL          14.10  0.15 0.010   20.4
 11294 1992 CK          14.80  0.15 0.010   14.8
 11295 1992 EU28        13.00  0.15 0.010   33.8
 11296 1992 KA          13.90  0.15 0.010   22.4
 11297 1992 PP6         14.00  0.15 0.010   21.4
 11298 Gide             14.10  0.15 0.010   20.4
 11299 Annafreud        13.90  0.15 0.010   22.4
 11300 1992 WG2         14.00  0.15 0.010   21.4
 11301 1992 XM          12.80  0.15 0.010   37.1
 11302 Rubicon          13.50  0.15 0.010   26.9
 11303 1993 CA1         13.20  0.15 0.010   30.9
 11304 1993 DJ          14.10  0.15 0.010   20.4
 11305 1993 FS6         14.00  0.15 0.010   21.4
 11306 1993 FF18        13.50  0.15 0.010   26.9
 11307 1993 FA40        13.20  0.15 0.010   30.9
 11308 1993 FF76        14.50  0.15 0.010   17.0
 11309 Malus            13.40  0.15 0.010   28.2
 11310 1993 SB15        12.80  0.15 0.010   37.1
 11311 Peleus           16.50  0.15 0.010    6.8
 11312 1994 AR2         14.40  0.15 0.010   17.8
 11313 Kugelgen         14.10  0.15 0.010   20.4
 11314 Charcot          12.30  0.15 0.010   46.7
 11315 Salpetriere      14.60  0.15 0.010   16.2
 11316 1994 TR3         14.30  0.15 0.010   18.6
 11317 1994 TX12        13.60  0.15 0.010   25.7
 11318 1994 XZ4         16.80  0.15 0.010    5.9
 11319 1995 AZ          14.30  0.15 0.010   18.6
 11320 1995 BY          13.40  0.15 0.010   28.2
 11321 1995 DE1         12.50  0.15 0.010   42.6
 11322 Aquamarine       14.20  0.15 0.010   19.5
 11323 1995 QC2         13.90  0.15 0.010   22.4
 11324 1995 QQ3         14.30  0.15 0.010   18.6
 11325 Slavicky         15.60  0.15 0.010   10.2
 11326 Ladislavschmied  14.40  0.15 0.010   17.8
 11327 1995 SL2         13.50  0.15 0.010   26.9
 11328 1995 UL          13.30  0.15 0.010   29.5
 11329 1995 WJ2         13.80  0.15 0.010   23.4
 11330 1995 WZ6         13.10  0.15 0.010   32.3
 11331 1996 FO2         15.40  0.15 0.010   11.2
 11332 Jameswatt        14.30  0.15 0.010   18.6
 11333 Forman           14.60  0.15 0.010   16.2
 11334 Rio de Janeiro   13.80  0.15 0.010   23.4
 11335 Santiago         14.90  0.15 0.010   14.1
 11336 1996 NS3         14.70  0.15 0.010   15.5
 11337 Sandro           15.00  0.15 0.010   13.5
 11338 Schiele          14.80  0.15 0.010   14.8
 11339 Orlik            14.70  0.15 0.010   15.5
 11340 1996 VN5         12.90  0.15 0.010   35.4
 11341 Babbage          13.70  0.15 0.010   24.5
 11342 1996 XJ19        13.60  0.15 0.010   25.7
 11343 1996 XP19        14.70  0.15 0.010   15.5
 11344 1996 XH31        14.60  0.15 0.010   16.2
 11345 1996 YM          14.20  0.15 0.010   19.5
 11346 1997 AP14        14.60  0.15 0.010   16.2
 11347 1997 AG21        13.70  0.15 0.010   24.5
 11348 Allegra          13.60  0.15 0.010   25.7
 11349 Witten           14.90  0.15 0.010   14.1
 11350 Teresa           13.20  0.15 0.010   30.9
 11351 1997 TS25        10.50  0.15 0.010  107.0
 11352 1997 WP22        13.10  0.15 0.010   32.3
 11353 Guillaume        13.40  0.15 0.010   28.2
 11354 1997 XY9         13.70  0.15 0.010   24.5
 11355 1997 XL11        13.40  0.15 0.010   28.2
 11356 Chuckjones       13.20  0.15 0.010   30.9
 11357 1997 YX2         14.40  0.15 0.010   17.8
 11358 1997 YY5         11.70  0.15 0.010   61.6
 11359 Piteglio         14.20  0.15 0.010   19.5
 11360 Formigine        15.20  0.15 0.010   12.3
 11361 1998 DD36        14.00  0.15 0.010   21.4
 11362 1998 EN9         13.70  0.15 0.010   24.5
 11363 Vives            14.20  0.15 0.010   19.5
 11364 Karlstejn        14.50  0.15 0.010   17.0
 11365 NASA             14.40  0.15 0.010   17.8
 11366 1998 GL9         13.20  0.15 0.010   30.9
 11367 1998 HJ115       13.60  0.15 0.010   25.7
 11368 1998 HN115       13.20  0.15 0.010   30.9
 11369 1998 QE33        14.80  0.15 0.010   14.8
 11370 1998 QD35        15.20  0.15 0.010   12.3
 11371 1998 QO38        15.20  0.15 0.010   12.3
 11372 1998 QP41        14.00  0.15 0.010   21.4
 11373 1998 QG49        15.40  0.15 0.010   11.2
 11374 Briantaylor      14.80  0.15 0.010   14.8
 11375 1998 QB74        12.80  0.15 0.010   37.1
 11376 1998 SY5         14.80  0.15 0.010   14.8
 11377 Nye              12.90  0.15 0.010   35.4
 11378 Dauria           15.00  0.15 0.010   13.5
 11379 Flaubert         14.00  0.15 0.010   21.4
 11380 1998 SK100       13.70  0.15 0.010   24.5
 11381 1998 SZ115       13.00  0.15 0.010   33.8
 11382 1998 SW127       15.20  0.15 0.010   12.3
 11383 1998 SD128       13.30  0.15 0.010   29.5
 11384 Sartre           15.40  0.15 0.010   11.2
 11385 Beauvoir         13.00  0.15 0.010   33.8
 11386 1998 TA18        13.60  0.15 0.010   25.7
 11387 1998 UA37        13.80  0.15 0.010   23.4
 11388 1998 VU4         11.30  0.15 0.010   74.0
 11389 1998 VV5         13.00  0.15 0.010   33.8
 11390 1998 VG15        13.50  0.15 0.010   26.9
 11391 1998 VA35        14.40  0.15 0.010   17.8
 11392 1998 WC3         14.50  0.15 0.010   17.0
 11393 1998 XJ53        13.00  0.15 0.010   33.8
 11394 1998 XL77        12.50  0.15 0.010   42.6
 11395 1998 XN77         9.50  0.15 0.010  169.6
 11396 1998 XZ77        10.50  0.15 0.010  107.0
 11397 1998 XX93        10.00  0.15 0.010  134.7
 11398 1998 YP11        16.30  0.15 0.010    7.4
 11399 1999 AR3         14.60  0.15 0.010   16.2
 11400 1999 AT21        14.90  0.15 0.010   14.1
 11401 Pierralba        14.20  0.15 0.010   19.5
 11402 1999 BD          14.90  0.15 0.010   14.1
 11403 1999 BW          14.50  0.15 0.010   17.0
 11404 1999 BX4         13.60  0.15 0.010   25.7
 11405 1999 CV3         15.00  0.15 0.010   13.5
 11406 1999 CY14        14.20  0.15 0.010   19.5
 11407 1999 CV50        14.40  0.15 0.010   17.8
 11408 1999 EG3         13.40  0.15 0.010   28.2
 11409 Horkheimer       12.90  0.15 0.010   35.4
 11410 1999 FU34        11.60  0.15 0.010   64.5
 11411 1999 HK1         15.30  0.15 0.010   11.7
 11412 1999 JE19        12.50  0.15 0.010   42.6
 11413 1999 JG21        14.30  0.15 0.010   18.6
 11414 1999 JU26        15.30  0.15 0.010   11.7
 11415 1999 JG81        14.60  0.15 0.010   16.2
 11416 1999 JK96        13.20  0.15 0.010   30.9
 11417 1999 JW117       15.30  0.15 0.010   11.7
 11418 1999 JN118       14.00  0.15 0.010   21.4
 11419 1999 KS2         13.00  0.15 0.010   33.8
 11420 1999 KR14        14.30  0.15 0.010   18.6
 11421 Cardano          12.80  0.15 0.010   37.1
 11422 1999 LD7         14.40  0.15 0.010   17.8
 11423 1999 LT24        14.20  0.15 0.010   19.5
 11424 1999 LZ24        12.10  0.15 0.010   51.2
 11425 1999 MF          15.30  0.15 0.010   11.7
 11426 2527 P-L         13.30  0.15 0.010   29.5
 11427 2611 P-L         13.00  0.15 0.010   33.8
 11428 Alcinoos         11.00  0.15 0.010   85.0
 11429 Demodokus        10.10  0.15 0.010  128.7
 11430 9560 P-L         14.90  0.15 0.010   14.1
 11431 4843 T-1         14.10  0.15 0.010   20.4
 11432 1052 T-2         14.40  0.15 0.010   17.8
 11433 3474 T-3         14.80  0.15 0.010   14.8
 11434 1931 TC2         13.30  0.15 0.010   29.5
 11435 1931 UB          14.10  0.15 0.010   20.4
 11436 1969 QR          14.10  0.15 0.010   20.4
 11437 1971 SB          14.60  0.15 0.010   16.2
 11438 Zeldovich        13.80  0.15 0.010   23.4
 11439 1974 XW          13.50  0.15 0.010   26.9
 11440 1975 SC2         12.30  0.15 0.010   46.7
 11441 1975 YD          12.80  0.15 0.010   37.1
 11442 1976 UN14        14.40  0.15 0.010   17.8
 11443 1977 CP          14.60  0.15 0.010   16.2
 11444 1978 QA2         14.80  0.15 0.010   14.8
 11445 1978 SC7         13.60  0.15 0.010   25.7
 11446 1978 TO8         13.00  0.15 0.010   33.8
 11447 1978 UL4         13.60  0.15 0.010   25.7
 11448 1979 MB6         15.40  0.15 0.010   11.2
 11449 1979 QP          13.20  0.15 0.010   30.9
 11450 Shearer          14.50  0.15 0.010   17.0
 11451 Aarongolden      13.90  0.15 0.010   22.4
 11452 1980 KE          14.00  0.15 0.010   21.4
 11453 1981 DS1         14.00  0.15 0.010   21.4
 11454 1981 DT2         13.20  0.15 0.010   30.9
 11455 1981 EN4         12.70  0.15 0.010   38.9
 11456 1981 EK9         14.00  0.15 0.010   21.4
 11457 1981 EF12        15.80  0.15 0.010    9.3
 11458 1981 EV12        13.10  0.15 0.010   32.3
 11459 1981 ET13        15.20  0.15 0.010   12.3
 11460 1981 EZ15        15.60  0.15 0.010   10.2
 11461 1981 EM18        14.20  0.15 0.010   19.5
 11462 1981 ES23        15.00  0.15 0.010   13.5
 11463 1981 EN24        15.20  0.15 0.010   12.3
 11464 1981 EL28        14.60  0.15 0.010   16.2
 11465 1981 EP30        13.00  0.15 0.010   33.8
 11466 1981 EL33        15.30  0.15 0.010   11.7
 11467 1981 EA36        15.40  0.15 0.010   11.2
 11468 1981 EU42        14.10  0.15 0.010   20.4
 11469 1981 EZ42        15.60  0.15 0.010   10.2
 11470 1981 EE47        14.30  0.15 0.010   18.6
 11471 1981 EH48        14.50  0.15 0.010   17.0
 11472 1981 SE9         14.60  0.15 0.010   16.2
 11473 1982 SC          13.50  0.15 0.010   26.9
 11474 1982 SM2         14.70  0.15 0.010   15.5
 11475 1982 VL          13.70  0.15 0.010   24.5
 11476 1984 HH1         14.80  0.15 0.010   14.8
 11477 1984 SY1         12.20  0.15 0.010   48.9
 11478 1985 CD          13.40  0.15 0.010   28.2
 11479 1986 EP5         12.80  0.15 0.010   37.1
 11480 1986 RW5         14.30  0.15 0.010   18.6
 11481 1987 WO1         13.20  0.15 0.010   30.9
 11482 1988 BW          13.00  0.15 0.010   33.8
 11483 1988 BC4         14.00  0.15 0.010   21.4
 11484 Daudet           13.70  0.15 0.010   24.5
 11485 Zinzendorf       13.60  0.15 0.010   25.7
 11486 1988 RE6         14.70  0.15 0.010   15.5
 11487 1988 RG10        11.40  0.15 0.010   70.7
 11488 1988 RM11        11.60  0.15 0.010   64.5
 11489 1988 SN          13.70  0.15 0.010   24.5
 11490 1988 TE          14.20  0.15 0.010   19.5
 11491 1988 VT2         14.50  0.15 0.010   17.0
 11492 1988 VR3         14.10  0.15 0.010   20.4
 11493 1988 VN5         14.40  0.15 0.010   17.8
 11494 1988 VM9         14.30  0.15 0.010   18.6
 11495 1988 XR          14.70  0.15 0.010   15.5
 11496 Grass            13.90  0.15 0.010   22.4
 11497 1989 CG1         12.50  0.15 0.010   42.6
 11498 Julgeerts        14.20  0.15 0.010   19.5
 11499 Duras            14.80  0.15 0.010   14.8
 11500 1989 UR          18.40  0.15 0.010    2.8
 11501 1989 UU3         14.80  0.15 0.010   14.8
 11502 1989 WU2         13.10  0.15 0.010   32.3
 11503 1990 BF          13.60  0.15 0.010   25.7
